country,Region,county,species,Mean,Rank,% of gardens,
England,EERO,HERTFORDSHIRE,Lapwing,0.00,68,0.00,
England,EERO,HERTFORDSHIRE,Skylark,0.00,68,0.00,
England,EERO,HERTFORDSHIRE,Black_redstart,0.00,68,0.00,
England,EERO,LINCOLNSHIRE,House_Sparrow,5.99,1,77.21,
England,EERO,LINCOLNSHIRE,Starling,5.38,2,65.57,
England,EERO,LINCOLNSHIRE,Blackbird,3.83,3,97.29,
England,EERO,LINCOLNSHIRE,Collared_Dove,2.89,4,77.79,
England,EERO,LINCOLNSHIRE,Woodpigeon,1.99,5,67.03,
England,EERO,LINCOLNSHIRE,Blue_Tit,1.97,6,75.30,
England,EERO,LINCOLNSHIRE,Goldfinch,1.96,7,38.28,
England,EERO,LINCOLNSHIRE,Chaffinch,1.85,8,55.99,
England,EERO,LINCOLNSHIRE,Greenfinch,1.51,9,42.82,
England,EERO,LINCOLNSHIRE,Long_tailed_tit,1.39,10,27.67,
England,EERO,LINCOLNSHIRE,Dunnock,1.33,11,60.52,
England,EERO,LINCOLNSHIRE,Great_Tit,1.28,12,54.72,
England,EERO,LINCOLNSHIRE,Robin,1.19,13,79.76,
England,EERO,LINCOLNSHIRE,Tree_sparrow,0.62,14,9.87,
England,EERO,LINCOLNSHIRE,Jackdaw,0.51,15,16.07,
England,EERO,LINCOLNSHIRE,Magpie,0.49,16,28.52,
England,EERO,LINCOLNSHIRE,Feral_pigeon,0.47,17,13.93,
England,EERO,LINCOLNSHIRE,Coal_Tit,0.43,18,25.16,
England,EERO,LINCOLNSHIRE,Wren,0.39,19,32.73,
England,EERO,LINCOLNSHIRE,Pheasant,0.39,20,16.79,
England,EERO,LINCOLNSHIRE,Carrion_crow,0.34,21,15.07,
England,EERO,LINCOLNSHIRE,Common_gull,0.23,22,4.91,
England,EERO,LINCOLNSHIRE,Song_Thrush,0.21,23,17.24,
England,EERO,LINCOLNSHIRE,Rook,0.19,24,3.39,
England,EERO,LINCOLNSHIRE,Mallard,0.12,25,1.88,
England,EERO,LINCOLNSHIRE,Pied_wagtail,0.12,26,8.73,
England,EERO,LINCOLNSHIRE,Great_spotted_woodpecker,0.11,27,9.54,
England,EERO,LINCOLNSHIRE,Fieldfare,0.10,28,1.70,
England,EERO,LINCOLNSHIRE,Black_headed_gull,0.10,29,2.03,
England,EERO,LINCOLNSHIRE,Moorhen,0.08,30,3.91,
England,EERO,LINCOLNSHIRE,Sparrowhawk,0.07,31,7.15,
England,EERO,LINCOLNSHIRE,Yellowhammer,0.06,32,2.58,
England,EERO,LINCOLNSHIRE,Mistle_thrush,0.05,33,3.76,
England,EERO,LINCOLNSHIRE,Bullfinch,0.04,34,2.49,
England,EERO,LINCOLNSHIRE,Goldcrest,0.03,35,2.51,
England,EERO,LINCOLNSHIRE,Siskin,0.03,36,1.36,
England,EERO,LINCOLNSHIRE,Barn_owl,0.02,37,2.09,
England,EERO,LINCOLNSHIRE,Red_legged_partridge,0.02,38,0.85,
England,EERO,LINCOLNSHIRE,Stock_dove,0.02,39,0.97,
England,EERO,LINCOLNSHIRE,Jay,0.02,40,1.54,
England,EERO,LINCOLNSHIRE,Green_woodpecker,0.02,41,1.70,
England,EERO,LINCOLNSHIRE,Kestrel,0.01,42,1.49,
England,EERO,LINCOLNSHIRE,Lesser_spotted_woodpecker,0.01,43,1.30,
England,EERO,LINCOLNSHIRE,Herring_gull,0.01,44,0.45,
England,EERO,LINCOLNSHIRE,Reed_bunting,0.01,45,0.61,
England,EERO,LINCOLNSHIRE,Grey_wagtail,0.01,46,0.97,
England,EERO,LINCOLNSHIRE,Grey_heron,0.01,47,1.15,
England,EERO,LINCOLNSHIRE,Blackcap,0.01,48,0.91,
England,EERO,LINCOLNSHIRE,Redwing,0.01,49,0.30,
England,EERO,LINCOLNSHIRE,Brambling,0.01,50,0.70,
England,EERO,LINCOLNSHIRE,Willow_tit,0.01,51,0.55,
England,EERO,LINCOLNSHIRE,Treecreeper,0.01,52,0.73,
England,EERO,LINCOLNSHIRE,Marsh_tit,0.01,53,0.58,
England,EERO,LINCOLNSHIRE,Nuthatch,0.01,54,0.45,
England,EERO,LINCOLNSHIRE,Redpoll,0.01,55,0.27,
England,EERO,LINCOLNSHIRE,Buzzard,0.00,56,0.36,
England,EERO,LINCOLNSHIRE,Linnet,0.00,56,0.24,
England,EERO,LINCOLNSHIRE,Tawny_owl,0.00,58,0.24,
England,EERO,LINCOLNSHIRE,Little_owl,0.00,59,0.21,
England,EERO,LINCOLNSHIRE,Grey_partridge,0.00,60,0.12,
England,EERO,LINCOLNSHIRE,Chiffchaff,0.00,61,0.09,
England,EERO,LINCOLNSHIRE,Red_kite,0.00,61,0.09,
England,EERO,LINCOLNSHIRE,Corn_bunting,0.00,63,0.06,
England,EERO,LINCOLNSHIRE,Black_redstart,0.00,64,0.06,
England,EERO,LINCOLNSHIRE,Lapwing,0.00,65,0.03,
England,EERO,LINCOLNSHIRE,Ring_necked_parakeet,0.00,66,0.03,
England,EERO,LINCOLNSHIRE,Lesser_black_backed_gull,0.00,67,0.00,
England,EERO,LINCOLNSHIRE,Waxwing,0.00,67,0.00,
England,EERO,LINCOLNSHIRE,Hooded_crow,0.00,67,0.00,
England,EERO,LINCOLNSHIRE,Meadow_pipit,0.00,67,0.00,
England,EERO,LINCOLNSHIRE,Great_black_backed_gull,0.00,67,0.00,
England,EERO,LINCOLNSHIRE,Skylark,0.00,67,0.00,
England,EERO,LINCOLNSHIRE,Raven,0.00,67,0.00,
England,EERO,NORFOLK,Blackbird,3.80,1,96.92,
England,EERO,NORFOLK,House_Sparrow,3.12,2,54.19,
England,EERO,NORFOLK,Starling,2.89,3,49.80,
England,EERO,NORFOLK,Woodpigeon,2.64,4,78.33,
England,EERO,NORFOLK,Collared_Dove,2.37,5,74.27,
England,EERO,NORFOLK,Chaffinch,2.26,6,65.12,
England,EERO,NORFOLK,Blue_Tit,2.17,7,78.68,
England,EERO,NORFOLK,Long_tailed_tit,2.16,8,37.45,
England,EERO,NORFOLK,Greenfinch,1.60,9,42.93,
England,EERO,NORFOLK,Goldfinch,1.58,10,33.81,
England,EERO,NORFOLK,Great_Tit,1.48,11,62.28,
England,EERO,NORFOLK,Robin,1.27,12,82.62,
England,EERO,NORFOLK,Dunnock,1.18,13,59.33,
England,EERO,NORFOLK,Coal_Tit,0.60,14,34.14,
England,EERO,NORFOLK,Magpie,0.39,15,23.13,
England,EERO,NORFOLK,Pheasant,0.36,16,17.00,
England,EERO,NORFOLK,Feral_pigeon,0.35,17,12.56,
England,EERO,NORFOLK,Common_gull,0.33,18,6.64,
England,EERO,NORFOLK,Wren,0.32,19,27.83,
England,EERO,NORFOLK,Jackdaw,0.32,20,11.37,
England,EERO,NORFOLK,Carrion_crow,0.19,21,8.08,
England,EERO,NORFOLK,Song_Thrush,0.18,22,14.85,
England,EERO,NORFOLK,Jay,0.16,23,11.83,
England,EERO,NORFOLK,Black_headed_gull,0.16,24,3.62,
England,EERO,NORFOLK,Great_spotted_woodpecker,0.15,25,12.76,
England,EERO,NORFOLK,Rook,0.12,26,2.46,
England,EERO,NORFOLK,Fieldfare,0.12,27,2.18,
England,EERO,NORFOLK,Mallard,0.11,28,2.51,
England,EERO,NORFOLK,Tree_sparrow,0.11,29,2.58,
England,EERO,NORFOLK,Pied_wagtail,0.08,30,6.40,
England,EERO,NORFOLK,Moorhen,0.08,31,4.27,
England,EERO,NORFOLK,Siskin,0.07,32,3.16,
England,EERO,NORFOLK,Green_woodpecker,0.06,33,5.82,
England,EERO,NORFOLK,Bullfinch,0.04,34,2.74,
England,EERO,NORFOLK,Nuthatch,0.04,35,3.30,
England,EERO,NORFOLK,Red_legged_partridge,0.04,35,1.30,
England,EERO,NORFOLK,Goldcrest,0.04,37,3.53,
England,EERO,NORFOLK,Brambling,0.04,38,2.42,
England,EERO,NORFOLK,Sparrowhawk,0.03,39,2.95,
England,EERO,NORFOLK,Marsh_tit,0.03,40,2.30,
England,EERO,NORFOLK,Mistle_thrush,0.03,41,2.20,
England,EERO,NORFOLK,Herring_gull,0.02,42,0.79,
England,EERO,NORFOLK,Stock_dove,0.02,43,1.28,
England,EERO,NORFOLK,Redwing,0.02,44,0.88,
England,EERO,NORFOLK,Barn_owl,0.02,45,1.97,
England,EERO,NORFOLK,Reed_bunting,0.02,46,1.00,
England,EERO,NORFOLK,Yellowhammer,0.02,47,0.88,
England,EERO,NORFOLK,Lesser_spotted_woodpecker,0.01,48,1.32,
England,EERO,NORFOLK,Blackcap,0.01,49,1.00,
England,EERO,NORFOLK,Treecreeper,0.01,50,1.18,
England,EERO,NORFOLK,Willow_tit,0.01,51,0.88,
England,EERO,NORFOLK,Grey_heron,0.01,52,0.79,
England,EERO,NORFOLK,Kestrel,0.01,53,0.79,
England,EERO,NORFOLK,Grey_wagtail,0.01,54,0.60,
England,EERO,NORFOLK,Grey_partridge,0.00,55,0.12,
England,EERO,NORFOLK,Lapwing,0.00,56,0.09,
England,EERO,NORFOLK,Tawny_owl,0.00,57,0.16,
England,EERO,NORFOLK,Chiffchaff,0.00,58,0.14,
England,EERO,NORFOLK,Linnet,0.00,59,0.09,
England,EERO,NORFOLK,Redpoll,0.00,60,0.07,
England,EERO,NORFOLK,Little_owl,0.00,61,0.09,
England,EERO,NORFOLK,Waxwing,0.00,62,0.09,
England,EERO,NORFOLK,Great_black_backed_gull,0.00,63,0.07,
England,EERO,NORFOLK,Lesser_black_backed_gull,0.00,64,0.05,
England,EERO,NORFOLK,Skylark,0.00,65,0.02,
England,EERO,NORFOLK,Buzzard,0.00,66,0.02,
England,EERO,NORFOLK,Ring_necked_parakeet,0.00,67,0.00,
England,EERO,NORFOLK,Hooded_crow,0.00,67,0.00,
England,EERO,NORFOLK,Meadow_pipit,0.00,67,0.00,
England,EERO,NORFOLK,Corn_bunting,0.00,67,0.00,
England,EERO,NORFOLK,Red_kite,0.00,67,0.00,
England,EERO,NORFOLK,Black_redstart,0.00,67,0.00,
England,EERO,NORFOLK,Raven,0.00,67,0.00,
England,EERO,SUFFOLK,Blackbird,3.48,1,97.01,
England,EERO,SUFFOLK,House_Sparrow,2.86,2,55.38,
England,EERO,SUFFOLK,Starling,2.74,3,48.46,
England,EERO,SUFFOLK,Woodpigeon,2.44,4,76.05,
England,EERO,SUFFOLK,Chaffinch,2.35,5,64.62,
England,EERO,SUFFOLK,Blue_Tit,2.25,6,79.61,
England,EERO,SUFFOLK,Collared_Dove,2.14,7,71.27,
England,EERO,SUFFOLK,Long_tailed_tit,1.95,8,36.08,
England,EERO,SUFFOLK,Goldfinch,1.57,9,33.62,
England,EERO,SUFFOLK,Great_Tit,1.49,10,62.35,
England,EERO,SUFFOLK,Greenfinch,1.35,11,39.36,
England,EERO,SUFFOLK,Robin,1.31,12,83.77,
England,EERO,SUFFOLK,Dunnock,1.18,13,59.54,
England,EERO,SUFFOLK,Coal_Tit,0.49,14,28.20,
England,EERO,SUFFOLK,Magpie,0.45,15,27.38,
England,EERO,SUFFOLK,Pheasant,0.40,16,16.55,
England,EERO,SUFFOLK,Feral_pigeon,0.36,17,11.89,
England,EERO,SUFFOLK,Wren,0.31,18,26.64,
England,EERO,SUFFOLK,Carrion_crow,0.29,19,12.96,
England,EERO,SUFFOLK,Jackdaw,0.26,20,9.35,
England,EERO,SUFFOLK,Common_gull,0.21,21,4.81,
England,EERO,SUFFOLK,Song_Thrush,0.19,22,16.42,
England,EERO,SUFFOLK,Great_spotted_woodpecker,0.17,23,14.31,
England,EERO,SUFFOLK,Rook,0.16,24,3.71,
England,EERO,SUFFOLK,Black_headed_gull,0.13,25,2.88,
England,EERO,SUFFOLK,Moorhen,0.13,26,6.15,
England,EERO,SUFFOLK,Mallard,0.13,27,2.68,
England,EERO,SUFFOLK,Jay,0.13,28,8.85,
England,EERO,SUFFOLK,Pied_wagtail,0.10,29,7.63,
England,EERO,SUFFOLK,Green_woodpecker,0.10,30,9.44,
England,EERO,SUFFOLK,Fieldfare,0.09,31,1.70,
England,EERO,SUFFOLK,Bullfinch,0.06,32,3.55,
England,EERO,SUFFOLK,Tree_sparrow,0.05,33,1.73,
England,EERO,SUFFOLK,Siskin,0.04,34,2.10,
England,EERO,SUFFOLK,Red_legged_partridge,0.04,35,1.06,
England,EERO,SUFFOLK,Sparrowhawk,0.04,36,3.43,
England,EERO,SUFFOLK,Redwing,0.03,37,1.37,
England,EERO,SUFFOLK,Goldcrest,0.03,38,2.68,
England,EERO,SUFFOLK,Brambling,0.02,39,1.37,
England,EERO,SUFFOLK,Marsh_tit,0.02,40,1.84,
England,EERO,SUFFOLK,Yellowhammer,0.02,41,0.92,
England,EERO,SUFFOLK,Herring_gull,0.02,42,0.84,
England,EERO,SUFFOLK,Nuthatch,0.02,43,1.37,
England,EERO,SUFFOLK,Mistle_thrush,0.02,44,1.37,
England,EERO,SUFFOLK,Stock_dove,0.02,45,0.89,
England,EERO,SUFFOLK,Lesser_spotted_woodpecker,0.02,46,1.37,
England,EERO,SUFFOLK,Blackcap,0.01,47,1.28,
England,EERO,SUFFOLK,Kestrel,0.01,48,1.14,
England,EERO,SUFFOLK,Treecreeper,0.01,49,0.95,
England,EERO,SUFFOLK,Grey_heron,0.01,50,0.81,
England,EERO,SUFFOLK,Willow_tit,0.01,51,0.56,
England,EERO,SUFFOLK,Barn_owl,0.01,52,0.75,
England,EERO,SUFFOLK,Grey_wagtail,0.01,53,0.50,
England,EERO,SUFFOLK,Reed_bunting,0.01,54,0.28,
England,EERO,SUFFOLK,Redpoll,0.00,55,0.31,
England,EERO,SUFFOLK,Linnet,0.00,56,0.20,
England,EERO,SUFFOLK,Chiffchaff,0.00,57,0.20,
England,EERO,SUFFOLK,Lapwing,0.00,58,0.11,
England,EERO,SUFFOLK,Grey_partridge,0.00,59,0.11,
England,EERO,SUFFOLK,Little_owl,0.00,60,0.11,
England,EERO,SUFFOLK,Buzzard,0.00,61,0.08,
England,EERO,SUFFOLK,Meadow_pipit,0.00,62,0.06,
England,EERO,SUFFOLK,Great_black_backed_gull,0.00,62,0.06,
England,EERO,SUFFOLK,Ring_necked_parakeet,0.00,64,0.03,
England,EERO,SUFFOLK,Lesser_black_backed_gull,0.00,64,0.03,
England,EERO,SUFFOLK,Tawny_owl,0.00,66,0.03,
England,EERO,SUFFOLK,Black_redstart,0.00,66,0.03,
England,EERO,SUFFOLK,Waxwing,0.00,68,0.00,
England,EERO,SUFFOLK,Hooded_crow,0.00,68,0.00,
England,EERO,SUFFOLK,Corn_bunting,0.00,68,0.00,
England,EERO,SUFFOLK,Skylark,0.00,68,0.00,
England,EERO,SUFFOLK,Red_kite,0.00,68,0.00,
England,EERO,SUFFOLK,Raven,0.00,68,0.00,
England,MRO,BUCKINGHAMSHIRE,Starling,2.97,1,52.21,
England,MRO,BUCKINGHAMSHIRE,House_Sparrow,2.70,2,54.53,
England,MRO,BUCKINGHAMSHIRE,Blackbird,2.65,3,94.78,
England,MRO,BUCKINGHAMSHIRE,Blue_Tit,2.40,4,84.80,
England,MRO,BUCKINGHAMSHIRE,Woodpigeon,2.18,5,74.18,
England,MRO,BUCKINGHAMSHIRE,Chaffinch,2.10,6,64.04,
England,MRO,BUCKINGHAMSHIRE,Robin,1.44,7,89.07,
England,MRO,BUCKINGHAMSHIRE,Great_Tit,1.37,8,59.09,
England,MRO,BUCKINGHAMSHIRE,Collared_Dove,1.32,9,56.72,
England,MRO,BUCKINGHAMSHIRE,Goldfinch,1.30,10,30.65,
England,MRO,BUCKINGHAMSHIRE,Long_tailed_tit,1.17,11,27.98,
England,MRO,BUCKINGHAMSHIRE,Dunnock,1.10,12,57.97,
England,MRO,BUCKINGHAMSHIRE,Greenfinch,1.06,13,33.96,
England,MRO,BUCKINGHAMSHIRE,Magpie,0.93,14,50.23,
England,MRO,BUCKINGHAMSHIRE,Jackdaw,0.61,15,16.92,
England,MRO,BUCKINGHAMSHIRE,Coal_Tit,0.48,16,29.69,
England,MRO,BUCKINGHAMSHIRE,Carrion_crow,0.45,17,22.17,
England,MRO,BUCKINGHAMSHIRE,Feral_pigeon,0.35,18,11.82,
England,MRO,BUCKINGHAMSHIRE,Wren,0.24,19,22.22,
England,MRO,BUCKINGHAMSHIRE,Song_Thrush,0.23,20,20.20,
England,MRO,BUCKINGHAMSHIRE,Great_spotted_woodpecker,0.15,21,12.97,
England,MRO,BUCKINGHAMSHIRE,Pheasant,0.14,22,6.98,
England,MRO,BUCKINGHAMSHIRE,Jay,0.14,23,10.34,
England,MRO,BUCKINGHAMSHIRE,Pied_wagtail,0.10,24,7.93,
England,MRO,BUCKINGHAMSHIRE,Nuthatch,0.09,25,6.55,
England,MRO,BUCKINGHAMSHIRE,Common_gull,0.08,26,2.37,
England,MRO,BUCKINGHAMSHIRE,Red_kite,0.08,27,5.80,
England,MRO,BUCKINGHAMSHIRE,Blackcap,0.07,28,6.18,
England,MRO,BUCKINGHAMSHIRE,Green_woodpecker,0.07,29,7.04,
England,MRO,BUCKINGHAMSHIRE,Bullfinch,0.06,30,3.72,
England,MRO,BUCKINGHAMSHIRE,Fieldfare,0.06,31,2.64,
England,MRO,BUCKINGHAMSHIRE,Siskin,0.06,32,2.15,
England,MRO,BUCKINGHAMSHIRE,Rook,0.06,33,1.85,
England,MRO,BUCKINGHAMSHIRE,Redwing,0.05,34,1.66,
England,MRO,BUCKINGHAMSHIRE,Mallard,0.04,35,0.80,
England,MRO,BUCKINGHAMSHIRE,Tree_sparrow,0.04,36,1.60,
England,MRO,BUCKINGHAMSHIRE,Goldcrest,0.04,37,3.07,
England,MRO,BUCKINGHAMSHIRE,Black_headed_gull,0.03,38,1.01,
England,MRO,BUCKINGHAMSHIRE,Moorhen,0.03,39,1.26,
England,MRO,BUCKINGHAMSHIRE,Sparrowhawk,0.02,40,2.49,
England,MRO,BUCKINGHAMSHIRE,Yellowhammer,0.02,41,1.05,
England,MRO,BUCKINGHAMSHIRE,Ring_necked_parakeet,0.02,42,0.99,
England,MRO,BUCKINGHAMSHIRE,Reed_bunting,0.02,43,0.86,
England,MRO,BUCKINGHAMSHIRE,Mistle_thrush,0.02,44,1.35,
England,MRO,BUCKINGHAMSHIRE,Lesser_spotted_woodpecker,0.02,45,1.44,
England,MRO,BUCKINGHAMSHIRE,Marsh_tit,0.01,46,1.05,
England,MRO,BUCKINGHAMSHIRE,Brambling,0.01,47,0.95,
England,MRO,BUCKINGHAMSHIRE,Grey_wagtail,0.01,48,1.14,
England,MRO,BUCKINGHAMSHIRE,Red_legged_partridge,0.01,49,0.43,
England,MRO,BUCKINGHAMSHIRE,Kestrel,0.01,50,1.05,
England,MRO,BUCKINGHAMSHIRE,Stock_dove,0.01,51,0.62,
England,MRO,BUCKINGHAMSHIRE,Grey_heron,0.01,52,0.80,
England,MRO,BUCKINGHAMSHIRE,Willow_tit,0.01,53,0.55,
England,MRO,BUCKINGHAMSHIRE,Buzzard,0.01,54,0.46,
England,MRO,BUCKINGHAMSHIRE,Redpoll,0.01,55,0.22,
England,MRO,BUCKINGHAMSHIRE,Treecreeper,0.01,56,0.49,
England,MRO,BUCKINGHAMSHIRE,Herring_gull,0.00,57,0.22,
England,MRO,BUCKINGHAMSHIRE,Chiffchaff,0.00,58,0.18,
England,MRO,BUCKINGHAMSHIRE,Linnet,0.00,59,0.06,
England,MRO,BUCKINGHAMSHIRE,Tawny_owl,0.00,60,0.06,
England,MRO,BUCKINGHAMSHIRE,Raven,0.00,60,0.06,
England,MRO,BUCKINGHAMSHIRE,Grey_partridge,0.00,62,0.03,
England,MRO,BUCKINGHAMSHIRE,Lapwing,0.00,63,0.03,
England,MRO,BUCKINGHAMSHIRE,Barn_owl,0.00,63,0.03,
England,MRO,BUCKINGHAMSHIRE,Lesser_black_backed_gull,0.00,65,0.00,
England,MRO,BUCKINGHAMSHIRE,Waxwing,0.00,65,0.00,
England,MRO,BUCKINGHAMSHIRE,Hooded_crow,0.00,65,0.00,
England,MRO,BUCKINGHAMSHIRE,Meadow_pipit,0.00,65,0.00,
England,MRO,BUCKINGHAMSHIRE,Great_black_backed_gull,0.00,65,0.00,
England,MRO,BUCKINGHAMSHIRE,Corn_bunting,0.00,65,0.00,
England,MRO,BUCKINGHAMSHIRE,Skylark,0.00,65,0.00,
England,MRO,BUCKINGHAMSHIRE,Little_owl,0.00,65,0.00,
England,MRO,BUCKINGHAMSHIRE,Black_redstart,0.00,65,0.00,
England,MRO,DERBYSHIRE,House_Sparrow,3.86,1,66.49,
England,MRO,DERBYSHIRE,Starling,2.87,2,47.47,
England,MRO,DERBYSHIRE,Blackbird,2.86,3,95.23,
England,MRO,DERBYSHIRE,Blue_Tit,2.20,4,80.16,
England,MRO,DERBYSHIRE,Long_tailed_tit,1.57,5,32.70,
England,MRO,DERBYSHIRE,Collared_Dove,1.55,6,62.11,
England,MRO,DERBYSHIRE,Woodpigeon,1.49,7,58.19,
England,MRO,DERBYSHIRE,Goldfinch,1.47,8,32.48,
England,MRO,DERBYSHIRE,Chaffinch,1.46,9,50.79,
England,MRO,DERBYSHIRE,Robin,1.26,10,82.24,
England,MRO,DERBYSHIRE,Great_Tit,1.25,11,54.96,
England,MRO,DERBYSHIRE,Dunnock,1.18,12,59.62,
England,MRO,DERBYSHIRE,Greenfinch,1.01,13,32.16,
England,MRO,DERBYSHIRE,Magpie,0.80,14,43.90,
England,MRO,DERBYSHIRE,Coal_Tit,0.75,15,42.88,
England,MRO,DERBYSHIRE,Jackdaw,0.70,16,16.68,
England,MRO,DERBYSHIRE,Carrion_crow,0.44,17,18.31,
England,MRO,DERBYSHIRE,Feral_pigeon,0.37,18,12.08,
England,MRO,DERBYSHIRE,Wren,0.31,19,27.57,
England,MRO,DERBYSHIRE,Bullfinch,0.23,20,11.60,
England,MRO,DERBYSHIRE,Song_Thrush,0.22,21,17.95,
England,MRO,DERBYSHIRE,Nuthatch,0.18,22,13.06,
England,MRO,DERBYSHIRE,Pheasant,0.17,23,7.53,
England,MRO,DERBYSHIRE,Siskin,0.15,24,5.34,
England,MRO,DERBYSHIRE,Great_spotted_woodpecker,0.11,25,9.98,
England,MRO,DERBYSHIRE,Common_gull,0.10,26,2.28,
England,MRO,DERBYSHIRE,Rook,0.09,27,2.88,
England,MRO,DERBYSHIRE,Fieldfare,0.09,28,1.86,
England,MRO,DERBYSHIRE,Tree_sparrow,0.07,29,2.55,
England,MRO,DERBYSHIRE,Pied_wagtail,0.06,30,4.14,
England,MRO,DERBYSHIRE,Goldcrest,0.06,31,4.95,
England,MRO,DERBYSHIRE,Redwing,0.05,32,0.96,
England,MRO,DERBYSHIRE,Jay,0.04,33,3.33,
England,MRO,DERBYSHIRE,Mistle_thrush,0.04,34,3.33,
England,MRO,DERBYSHIRE,Blackcap,0.04,35,3.36,
England,MRO,DERBYSHIRE,Sparrowhawk,0.04,36,3.72,
England,MRO,DERBYSHIRE,Redpoll,0.04,37,1.29,
England,MRO,DERBYSHIRE,Mallard,0.04,38,0.93,
England,MRO,DERBYSHIRE,Treecreeper,0.03,39,2.82,
England,MRO,DERBYSHIRE,Black_headed_gull,0.02,40,0.60,
England,MRO,DERBYSHIRE,Reed_bunting,0.02,41,1.11,
England,MRO,DERBYSHIRE,Stock_dove,0.02,42,0.90,
England,MRO,DERBYSHIRE,Moorhen,0.02,43,0.87,
England,MRO,DERBYSHIRE,Willow_tit,0.02,44,1.08,
England,MRO,DERBYSHIRE,Yellowhammer,0.01,45,0.72,
England,MRO,DERBYSHIRE,Marsh_tit,0.01,46,0.93,
England,MRO,DERBYSHIRE,Brambling,0.01,47,0.75,
England,MRO,DERBYSHIRE,Grey_wagtail,0.01,48,1.11,
England,MRO,DERBYSHIRE,Kestrel,0.01,49,1.08,
England,MRO,DERBYSHIRE,Lesser_spotted_woodpecker,0.01,50,0.93,
England,MRO,DERBYSHIRE,Grey_heron,0.01,51,0.96,
England,MRO,DERBYSHIRE,Buzzard,0.01,52,0.57,
England,MRO,DERBYSHIRE,Green_woodpecker,0.01,53,0.60,
England,MRO,DERBYSHIRE,Linnet,0.00,54,0.21,
England,MRO,DERBYSHIRE,Chiffchaff,0.00,55,0.21,
England,MRO,DERBYSHIRE,Red_legged_partridge,0.00,56,0.12,
England,MRO,DERBYSHIRE,Tawny_owl,0.00,57,0.15,
England,MRO,DERBYSHIRE,Raven,0.00,58,0.06,
England,MRO,DERBYSHIRE,Little_owl,0.00,59,0.09,
England,MRO,DERBYSHIRE,Herring_gull,0.00,60,0.03,
England,MRO,DERBYSHIRE,Waxwing,0.00,61,0.06,
England,MRO,DERBYSHIRE,Lesser_black_backed_gull,0.00,62,0.03,
England,MRO,DERBYSHIRE,Meadow_pipit,0.00,62,0.03,
England,MRO,DERBYSHIRE,Skylark,0.00,62,0.03,
England,MRO,DERBYSHIRE,Great_black_backed_gull,0.00,65,0.03,
England,MRO,DERBYSHIRE,Ring_necked_parakeet,0.00,66,0.03,
England,MRO,DERBYSHIRE,Corn_bunting,0.00,66,0.03,
England,MRO,DERBYSHIRE,Red_kite,0.00,66,0.03,
England,MRO,DERBYSHIRE,Grey_partridge,0.00,69,0.00,
England,MRO,DERBYSHIRE,Hooded_crow,0.00,69,0.00,
England,MRO,DERBYSHIRE,Lapwing,0.00,69,0.00,
England,MRO,DERBYSHIRE,Barn_owl,0.00,69,0.00,
England,MRO,DERBYSHIRE,Black_redstart,0.00,69,0.00,
England,MRO,HEREFORDSHIRE,House_Sparrow,5.22,1,78.78,
England,MRO,HEREFORDSHIRE,Blue_Tit,3.68,2,91.93,
England,MRO,HEREFORDSHIRE,Blackbird,3.26,3,97.98,
England,MRO,HEREFORDSHIRE,Starling,2.52,4,45.66,
England,MRO,HEREFORDSHIRE,Chaffinch,2.29,5,66.03,
England,MRO,HEREFORDSHIRE,Great_Tit,2.17,6,74.81,
England,MRO,HEREFORDSHIRE,Long_tailed_tit,2.16,7,45.26,
England,MRO,HEREFORDSHIRE,Robin,1.74,8,92.22,
England,MRO,HEREFORDSHIRE,Goldfinch,1.56,9,34.44,
England,MRO,HEREFORDSHIRE,Woodpigeon,1.53,10,61.08,
England,MRO,HEREFORDSHIRE,Greenfinch,1.35,11,43.49,
England,MRO,HEREFORDSHIRE,Dunnock,1.34,12,62.45,
England,MRO,HEREFORDSHIRE,Coal_Tit,1.12,13,58.53,
England,MRO,HEREFORDSHIRE,Collared_Dove,0.99,14,47.46,
England,MRO,HEREFORDSHIRE,Magpie,0.70,15,39.21,
England,MRO,HEREFORDSHIRE,Carrion_crow,0.58,16,26.49,
England,MRO,HEREFORDSHIRE,Jackdaw,0.55,17,17.75,
England,MRO,HEREFORDSHIRE,Fieldfare,0.50,18,8.30,
England,MRO,HEREFORDSHIRE,Wren,0.45,19,36.01,
England,MRO,HEREFORDSHIRE,Pheasant,0.44,20,19.16,
England,MRO,HEREFORDSHIRE,Great_spotted_woodpecker,0.40,21,31.46,
England,MRO,HEREFORDSHIRE,Song_Thrush,0.36,22,30.60,
England,MRO,HEREFORDSHIRE,Nuthatch,0.32,23,23.37,
England,MRO,HEREFORDSHIRE,Feral_pigeon,0.26,24,10.85,
England,MRO,HEREFORDSHIRE,Pied_wagtail,0.20,25,14.22,
England,MRO,HEREFORDSHIRE,Siskin,0.20,26,8.38,
England,MRO,HEREFORDSHIRE,Blackcap,0.18,27,13.81,
England,MRO,HEREFORDSHIRE,Rook,0.17,28,3.92,
England,MRO,HEREFORDSHIRE,Tree_sparrow,0.14,29,4.27,
England,MRO,HEREFORDSHIRE,Redwing,0.13,30,2.50,
England,MRO,HEREFORDSHIRE,Bullfinch,0.11,31,5.96,
England,MRO,HEREFORDSHIRE,Buzzard,0.10,32,7.21,
England,MRO,HEREFORDSHIRE,Mistle_thrush,0.09,33,6.04,
